20220719_112812b_220719_WIKA_S904probe_points_trans.dat
Hash: 7592249e5d585bc6583fe8c8d9936ebdd029f5b3; comment
no.	datetime	runtime	m%rh @Pc 2500	m%rh @PcTc 2500	mPs 2500	mPc 2500	mTs 2500	mTc 2500	mQ 2500	mTs2500#1 SIL010 c10	mTc1 SIL012 c11	mTc2 SIL019 c12	mTc3 SIL020 c13	mTamb SIL039 c14	mPs2500 Druck#1 h118	mP473 Druck#2 h119	mPc2500 Druck#3 h120	mDP MSL473_SH2	mFP MSL473_SH2	mRH MSL473_SH2	mRHw MSL473_SH2	mTx MSL473_SH2	mTh MSL473_SH2	mP MSL473_SH2	mStable MSL473_SH2	mFP_at_DUT	mDP_at_DUT	mRH_at_DUT	s%rh @Pc 2500	s%rh @PcTc 2500	sPs 2500	sPc 2500	sTs 2500	sTc 2500	sQ 2500	sTs2500#1 SIL010 c10	sTc1 SIL012 c11	sTc2 SIL019 c12	sTc3 SIL020 c13	sTamb SIL039 c14	sPs2500 Druck#1 h118	sP473 Druck#2 h119	sPc2500 Druck#3 h120	sDP MSL473_SH2	sFP MSL473_SH2	sRH MSL473_SH2	sRHw MSL473_SH2	sTx MSL473_SH2	sTh MSL473_SH2	sP MSL473_SH2	sStable MSL473_SH2	sFP_at_DUT	sDP_at_DUT	sRH_at_DUT	window	comment
11	2022-07-20 05:37:04	1088.5730446390808	30.489480000000004	29.99871	3.3291327975719995	1.0085792823200002	9.999500000000001	10.24194	15.071349999999999	9.993172717485804	10.313092478218184	10.181517400826918	10.180379263530126	20.03832517917841	3.33869087323255	1.0151895256314565	1.0156953415927288	-6.575622999999998	-5.831994000000001	30.14813	30.148540000000004	10.156659999999999	9.308895	1.01527214947	1.0	-5.767190769174702	-6.502030862976502	30.265797594672403	0.005695226071017674	0.011800716079967423	0.0006608119414988633	4.136855999998801e-05	0.003147383039923806	0.003225585218220147	0.0057781052257637865	0.001244171636373766	0.0002596397561277936	0.00029729845041702056	0.0003401210156452592	0.0469845576282429	0.00040968928784060446	3.937422522206412e-05	3.300087622713455e-05	0.005009277492812796	0.004925158271568506	0.011675791193747287	0.011505755081697301	0.001732743489383403	0.01033333465053753	3.6960410000012916e-05	0.0	0.0015292783244840596	0.00171481250248817	0.004079735307106643	10	
12	2022-07-20 06:38:36	1150.1062009073794	50.85266	49.99403	1.98892452244	1.0086895984800002	10.000925	10.255349999999998	15.0751	9.99275822031946	10.328034121882617	10.194723616376992	10.192337549476647	20.082757712064172	1.9961230858562264	1.015348497313465	1.015858375916506	0.28212380000000004	0.2826238	50.21557000000001	50.212610000000005	10.17097	9.30002	1.0154359739899999	1.0	0.3439135763518323	0.3439135763518323	50.372872442970554	0.008956360868120617	0.020736154416862853	0.0005027031881464415	0.00011454435589015284	0.004465940550432791	0.004563167759353036	0.007266085603679851	0.0009866506114312595	0.00027523816382155525	0.00043217260901739547	0.00028055346706327777	0.048504935088151485	0.0003098214886598483	8.978275920589618e-05	9.288891035770282e-05	0.004621577605104124	0.004601402021123562	0.014047779183912971	0.011796223972102516	0.0025717892604176025	0.0	9.477208536931854e-05	0.0	0.001469121305219337	0.001469121305219337	0.005528481360806183	10	
13	2022-07-20 07:40:10	1211.681053262204	71.21891	69.99296999999999	1.4180659734799999	1.00878612512	10.000153000000001	10.259609999999999	14.913739999999999	9.9913390301403	10.334299794304659	10.19837739387857	10.195912194835442	20.072823121115626	1.4245283282208756	1.0154082472258232	1.0159103752940442	5.003128	5.003209	70.21614999999998	70.2166	10.178830000000001	9.200019999999999	1.0154799269099999	1.0	5.064758068602707	5.064758068602707	70.43687899038507	0.008053750679033675	0.012299516250650887	0.0002311544768641198	6.75545755957874e-05	0.0027411094469212043	0.004015582149576794	0.005319812026754359	0.001536889922566566	0.0008455684713732708	0.0007087683351702854	0.000804064601233178	0.08494173176916467	0.0003775319149886083	4.7857304222509224e-05	5.065578650753967e-05	0.002593541208463801	0.0026813595432168503	0.015585714613070187	0.016817728740827573	0.0034592051110045804	1.7763568394002505e-15	4.975634130939477e-05	0.0	0.003512208445642684	0.003512208445642684	0.016679417110997675	10	
14	2022-07-20 09:11:42	1303.204349692911	91.62601	89.98862	1.1009690663199998	1.00852412424	10.000089	10.2705	15.07395	9.993632614921818	10.342660201443007	10.206877331662726	10.203703950174605	20.210243051197867	1.1070258497163032	1.0152085612654924	1.0157138410743152	8.655681000000001	8.655869	90.22734	90.22345	10.18522	9.200019999999999	1.01527714412	1.0	8.719918060363941	8.719918060363941	90.49632285161047	0.019249646750005907	0.0386928882354359	0.0002311544768641516	6.31915191971909e-05	0.003217155420554192	0.003123459620356781	0.006847663835206767	0.002264324650288051	0.0004030853694919813	0.0004214163177560609	0.0005774728200353609	0.05938369731709905	0.0001471646294595675	0.00016788868292756816	0.00016652304950431806	0.005040449285530033	0.0055236029002813285	0.03041546317253652	0.030535855972939403	0.0010824047302188024	1.7763568394002505e-15	0.00017059197645220774	0.0	0.001813890521908572	0.001813890521908572	0.009292383283618375	10	
15	2022-07-20 10:11:43	1363.2208455577493	71.17219	69.99381000000001	1.4187692389999997	1.0086206508800002	10.000573	10.250029999999999	15.02457	9.991913580795753	10.316552091646408	10.181616828476555	10.179370581294885	20.067855128335204	1.4252455875805932	1.0152963771657841	1.0158030948130008	4.999200999999999	4.998952000000001	70.302	70.30328999999999	10.156720000000002	9.200019999999999	1.01537104354	1.0	5.056615014702053	5.056615014702053	70.4748718115242	0.04764668823748398	0.054190191916988574	0.0009389032939796447	6.75545755957874e-05	0.004300572171234614	0.0030841692560559368	0.009011886594936831	0.00234992718266962	0.0017463677443943894	0.0016019785133203402	0.0016641558567290526	0.08185987499876471	0.0007852173543733171	4.688004795428062e-05	4.0727040885308355e-05	0.010105910597269207	0.010403913494450159	0.044903496523100335	0.04286232494860532	0.0017232527382828866	1.7763568394002505e-15	3.91499006201474e-05	0.0	0.00738001230745804	0.00738001230745804	0.039675975050600755	10	
16	2022-07-20 11:11:44	1423.2383217141032	50.8469	50.00175	1.98762830756	1.0079173853599999	9.999806000000001	10.250290000000001	15.001259999999998	9.992092614279624	10.32037404150685	10.186909224862982	10.185298807935496	20.055354651942086	1.9950083988297584	1.0144957528524134	1.0150137586112629	0.2826832	0.2821784	50.25784	50.257059999999996	10.159600000000001	9.299980000000001	1.0145709006099999	1.0	0.3395188281056366	0.3395188281056366	50.380548019736125	0.012628855846828303	0.02115042552763381	0.0006143691567236662	0.00012410568000002816	0.002904676229805904	0.003501271197722102	0.0038750999987099116	0.0015722913583239774	0.000729200044171599	0.0008079023325784665	0.0006834649842229503	0.0335577416473009	0.0004903279131704359	0.00012357824544292215	0.00012147490738931039	0.003375405036436367	0.004044634549622503	0.012572684677505361	0.014608709730842592	0.0017504285189633866	1.7763568394002505e-15	0.0001194588307041819	0.0	0.002566756290329883	0.002566756290329883	0.008979009284340886	10	
17	2022-07-20 12:12:43	1484.2207075618207	30.497149999999998	30.0123	3.3231274616119997	1.0070210665599997	9.999925000000001	10.240359999999999	14.857500000000002	9.992227531236617	10.309030350230191	10.177707474043796	10.176436093298246	20.16114949903936	3.3325094019844044	1.013605511618976	1.0140801628031868	-6.548292999999999	-5.808470999999999	30.212469999999996	30.21299	10.153310000000001	9.39998	1.0136359021299999	1.0	-5.7650399173222935	-6.499620217887428	30.27935964959782	0.012330227086311511	0.01539194594585145	0.0015401512665676087	8.273712000006485e-05	0.002828360832708504	0.0028224811779711924	0.004696807426326928	0.0020116082361715058	0.0005430398787846603	0.0005837063959949158	0.0005699277600469072	0.02424030365656403	0.0016764852140390303	6.0740128553275614e-05	6.045131895127248e-05	0.00823392743470579	0.007130741125577555	0.017292255491982638	0.019033888199734388	0.0015845819637998883	0.0	6.0507458553780134e-05	0.0	0.0058190286876772575	0.006525005495109625	0.01495589651597254	10	
18	2022-07-20 13:13:41	1545.1902785860002	10.13993	10.000770999999999	10.17651407528	1.00638674864	9.999115999999999	10.20555	14.92986	9.99286235796578	10.274838108278155	10.14734963817527	10.147624550308793	19.817829381812565	10.213987310284265	1.0129598623285774	1.013465361817854	-20.07594	-18.01108	10.0749	10.073150000000002	10.12603	9.700019999999999	1.01301356874	1.0	-17.95954288988189	-20.02139564541152	10.111532914422671	0.0034435592052411736	0.005969360853558834	0.003415349831001831	8.273712000002042e-05	0.0031671918161049247	0.004867288773023683	0.0220979275046324	0.0018692046425363865	0.000686307563838424	0.0007435560409150603	0.0007633412990221954	0.04335150565193724	0.0030455480634587473	7.959711578443865e-05	7.859676502026176e-05	0.015765988709877776	0.011980050083367067	0.009453993865028846	0.008655316285382094	0.004051925468218795	1.7763568394002505e-15	7.747988543947262e-05	0.0	0.0032873230462971874	0.0036052862343935576	0.0030345828539724558	10	
19	2022-07-20 16:14:50	1726.3379481062293	10.121300000000002	10.000867	10.172542693519999	1.00413905688	19.99863	20.19109	15.059919999999996	19.98060592091473	20.259417578720875	20.135533576893323	20.133197587933786	20.034426079844064	10.21064311238575	1.0105972960689613	1.010966527158827	-12.35879	-11.01727	10.08419	10.083120000000001	20.09995	19.699999999999996	1.0107449987100001	1.0	-11.003914619217731	-12.345538396544276	10.075666882033996	0.002847455004034318	0.004006934114756294	0.0032139936866883868	0.0001683225427942398	0.004856346363265081	0.0037468520120232875	0.036400076922995864	0.0018266984072267834	0.00023537208628682114	0.0002217790325236391	0.00018734440715429104	0.01942999776824175	0.001509859794465825	0.00015421117812926028	0.000153735722107598	0.04834079953827823	0.041410241486859144	0.03559835529908626	0.03192853895811708	0.0029213866570517093	3.552713678800501e-15	0.00015514318765621723	0.0	0.002087269811015319	0.0023179039223765307	0.0018348700941441432	10	
20	2022-07-20 17:15:53	1787.3901552781463	30.359230000000004	29.999750000000006	3.32567369648	1.0031737904800002	20.00034	20.192780000000003	15.06874	19.97885633477109	20.264234758799354	20.137107060203082	20.13389370326373	20.001943678625285	3.334658260095414	1.0095798267692824	1.009942368260751	2.08786	2.0881239999999996	30.171020000000006	30.172919999999998	20.103990000000003	19.300000000000004	1.00972509118	1.0	2.128208203589474	2.128208203589474	30.201960791354075	0.0065793692706823	0.012045600856744124	0.0008700520564579487	0.00023442184000001696	0.004786898787315569	0.0029267046314920705	0.010357239014331958	0.00107322928815755	0.0007857348403210388	0.0007377185656052759	0.0007556510633280526	0.04740464105353216	0.0011755095631187295	0.00019500633787584754	0.0001976662959303135	0.004499739992488468	0.004095202559092711	0.008216787693497143	0.0064757702244597655	0.0015623379916008507	3.552713678800501e-15	0.00019340069067984886	0.0	0.004056396052226587	0.004056396052226587	0.00931771453425487	10	
21	2022-07-20 18:15:58	1847.4693099744618	50.608979999999995	50.00976	1.9874490437999999	1.00307726384	20.000819999999997	20.194309999999998	15.096279999999998	19.980645801017744	20.270090029419414	20.141084878607433	20.137249515879706	19.991272453876363	1.9948661604409057	1.009656630591604	1.0100245826174137	9.439139	9.438863999999999	50.21155	50.210939999999994	20.10953	19.199999999999996	1.0097880237699999	1.0	9.48693190806474	9.48693190806474	50.287706338403225	0.010579300543985325	0.019844959057655365	0.00040344657357180324	5.5158080000072826e-05	0.004731342304252039	0.003104657791125612	0.0031137758429279137	0.0014918576625471969	0.0004909104744327308	0.0003701558612084965	0.0005593629583632862	0.02930577742342686	0.000404148444806513	9.041398143696664e-05	9.225109302030905e-05	0.0022245199482135098	0.002159574958180348	0.009269870549257715	0.011343385737952637	0.001676931721925693	3.552713678800501e-15	9.214553967478165e-05	0.0	0.002821381286851188	0.002821381286851188	0.009637994629789494	10	
22	2022-07-20 19:16:05	1907.5959534570575	70.87044999999999	70.00523	1.41675596908	1.0029117896000002	19.99994	20.198420000000002	14.88878	19.980469555713675	20.2741098071317	20.142691444942347	20.138553254578483	20.031096426687576	1.4234720268331646	1.0094915884682367	1.0098556743970204	14.519920000000003	14.519569999999998	70.19656	70.19603000000001	20.112109999999998	19.199999999999996	1.00963318962	1.0	14.57601633140006	14.57601633140006	70.33742039443953	0.04560371147176667	0.056679291632833424	0.0009142774133743437	2.220446049250313e-16	0.005026569406662863	0.00539959257722277	0.037741430815484575	0.0009064380536521067	0.000903404693167754	0.0008172259467819693	0.0007970750962334239	0.03869395181382505	0.00043956175817222513	4.332164164825909e-05	4.343919810662604e-05	0.008604859092396624	0.008249975757540075	0.02960409431142851	0.028014105375685126	0.001432096365472807	3.552713678800501e-15	4.171654152379097e-05	0.0	0.004381912998067043	0.004381912998067043	0.019236374723819966	10	
23	2022-07-20 20:46:13	1997.7316915914416	91.16295	89.97211999999999	1.10037611696	1.00285663152	19.9979	20.21139	14.940639999999998	19.9797681781957	20.28572412761953	20.15382331841123	20.149134445591862	19.89404539505848	1.1063321309077203	1.0093714673415979	1.009747039372241	18.453570000000003	18.453210000000002	90.15214	90.15038000000001	20.117240000000002	19.199999999999996	1.0095223083899998	1.0	18.518747440771413	18.518747440771413	90.34307589680192	0.046653601147180576	0.06037838686152269	0.0005376144622144898	6.75545755957874e-05	0.004580392996239489	0.004421187623252082	0.04039403916421329	0.0022229213417725895	0.0008988455178673499	0.000949266505746574	0.0009920417320517653	0.03972217181447022	0.0004234871237822627	4.306288300071584e-05	4.132440043998146e-05	0.009925729192356158	0.009795146757450926	0.05196964883468347	0.05334369316048745	0.0020100746254806574	3.552713678800501e-15	4.4235796648756456e-05	0.0	0.007340722710526839	0.007340722710526839	0.03757189973365922	10	
24	2022-07-20 21:46:20	2057.8469940945506	70.79191	69.99261000000001	1.41719723372	1.00209820792	19.998759999999997	20.18223	15.004029999999997	19.981341261569206	20.255675807618513	20.12521287080733	20.12187634688241	19.914334403113802	1.423681301400718	1.0086278502835337	1.0090051159769238	14.502260000000001	14.503120000000001	70.18967	70.18508999999999	20.098059999999997	19.199999999999996	1.0087791044699999	1.0	14.561591945954467	14.561591945954467	70.34444720568	0.01612361311865487	0.018688309179807565	0.00035533107414830513	4.1368559999988006e-05	0.004684271554895763	0.0028955310393778766	0.004444783459292339	0.0013115696833650538	0.0015716081174476728	0.001725018140885267	0.0017421384059491674	0.02696758839616072	0.0003007307843549908	3.778946772012067e-05	3.4316575911217066e-05	0.005708625053372974	0.005623308634602941	0.019098693672605555	0.013876487307672212	0.00116636186494592	3.552713678800501e-15	3.2043706372719626e-05	0.0	0.003324314413730235	0.003324314413730235	0.009025229569577025	10	
25	2022-07-20 22:46:25	2117.9281834997237	50.57685	50.011970000000005	1.9856495114400001	1.0015328375999997	20.001759999999997	20.18321	14.992639999999998	19.97946585984949	20.25514042319737	20.126824556951938	20.124348756822194	19.98861949201293	1.9931473827354733	1.0080606828323495	1.0084326840117632	9.432126	9.431876	50.22802	50.22638	20.098119999999998	19.199999999999996	1.00819473042	1.0	9.47521530360822	9.47521530360822	50.28820105087017	0.0074163670351470225	0.014304128774588948	0.00029219469016707536	2.220446049250313e-16	0.00387458384862161	0.0004182104733262261	0.007301671041617539	0.00187484065144525	0.0008812858263222982	0.000794959932656135	0.0008503891839992374	0.03531633199780013	0.0003608239677429745	3.54896619348159e-05	3.6752609025809e-05	0.002744442384164792	0.0024599967479654633	0.006565180880982004	0.006175240885990504	0.0014225329521665238	3.552713678800501e-15	3.494827665792142e-05	0.0	0.003318782171002938	0.003318782171002938	0.011879006248821369	10	
26	2022-07-20 23:47:27	2178.968193408102	30.34115	29.99853	3.3217919466	1.0014225214399999	19.997260000000004	20.181729999999998	14.84171	19.979838676180382	20.252009971948926	20.125026443081985	20.123051712230072	19.96374935201219	3.3313066391527983	1.007913257237179	1.0082786758401119	2.082548	2.0811889999999997	30.176120000000004	30.177820000000004	20.09429	19.300000000000004	1.00805787701	1.0	2.1199963222297997	2.1199963222297997	30.204502240421874	0.010328431633118465	0.019889547506165395	0.001162334664933083	5.515807999998401e-05	0.0047219063946674885	0.004048715845795934	0.008611672311461793	0.0021744481943796468	0.0006314251672085218	0.0007522664091178439	0.0005452567461135689	0.04316373239088269	0.0014783580836762753	1.420738153912049e-05	1.2825577508824231e-05	0.0038931216266641496	0.004477515940786849	0.01223967319825133	0.013844262349435187	0.0015610573339893449	3.552713678800501e-15	1.3439228669339597e-05	0.0	0.005399787709609447	0.005399787709609447	0.012186183458032948	10	
27	2022-07-21 00:48:30	2240.008765209466	10.11544	10.001211	10.1486040868	1.0011770679839997	19.99923	20.1827	14.94275	19.980804293081764	20.25373143662503	20.12983329719139	20.12815165726969	19.93812661411492	10.18571586710428	1.007654377434375	1.0080256089830186	-12.36933	-11.02735	10.075310000000002	10.0747	20.09813	19.699999999999996	1.00778516912	1.0	-11.009705938258456	-12.351970029956524	10.073566661885826	0.005735363981474921	0.006901894594964513	0.0059518993236614024	7.093230437559851e-05	0.0051303118813584465	0.004476382468020343	0.04748368667237189	0.0017398471978835772	0.0007749332815555439	0.0007713725204226452	0.0007111761695459407	0.038033705789279934	0.0035196869132840254	2.887815963601398e-05	3.204017095006054e-05	0.051856649525398264	0.04534045103436909	0.04082093702991181	0.03863814177726464	0.0015918856742863769	3.552713678800501e-15	2.9700324107523867e-05	0.0	0.0041811183365374986	0.004643027996546008	0.0037729611306089603	10	
